price,location_city,location_city_district,area_property,num_floors_building,apartment_floor,registered,heating_type,num_rooms,num_bathrooms
265000.0,beograd,cukarica,126.0,2.0,0.0,True,Centralno,3.5,1.0
320000.0,beograd,cukarica,128.0,2.0,1.0,True,Centralno,3.5,1.0
259900.0,beograd,cukarica,113.0,4.477707006369426,0.0,True,Centralno,3.5,1.0
185000.0,beograd,vracar,136.0,2.0,2.0,True,Struja,4.5,1.0
85000.0,beograd,vozdovac,80.0,5.7492447129909365,0.0,True,Centralno,3.0,1.0
129000.0,beograd,vozdovac,69.0,5.7492447129909365,0.0,True,Etažno,3.0,1.0
255900.0,beograd,savski venac,112.0,2.0,1.0,True,Etažno,3.5,1.0
211000.0,beograd,savski venac,95.0,5.0,3.0,True,Centralno,4.0,1.0
144990.0,beograd,novi beograd,96.0,6.0,5.0,True,Centralno,3.5,1.0
216700.0,beograd,vozdovac,94.0,5.0,1.0,True,Centralno,3.0,1.0
110000.0,beograd,vozdovac,70.0,5.0,1.0,False,Etažno,3.0,1.0
224000.0,beograd,savski venac,118.0,1.0,1.0,True,Gas,4.0,1.0
253000.0,beograd,vracar,92.0,3.0,1.0,False,Centralno,4.0,1.0
194200.0,beograd,vracar,88.0,11.0,1.0,False,Centralno,3.0,1.0
194200.0,beograd,vracar,88.0,11.0,8.0,False,Centralno,3.0,1.0
230888.0,beograd,savski venac,79.0,16.0,5.0,False,Centralno,3.0,1.0
374888.0,beograd,savski venac,124.0,18.0,12.0,False,Centralno,4.0,1.0
600888.0,beograd,savski venac,172.0,16.0,16.0,False,Centralno,4.0,1.0
442888.0,beograd,savski venac,140.0,16.0,12.0,False,Centralno,4.0,1.0
556888.0,beograd,savski venac,158.0,16.0,16.0,False,Centralno,4.0,1.0
244888.0,beograd,savski venac,88.0,21.0,12.0,False,Centralno,2.0,1.0
255888.0,beograd,savski venac,89.0,21.0,16.0,False,Centralno,2.0,1.0
207888.0,beograd,savski venac,75.0,21.0,5.0,False,Centralno,2.0,1.0
369000.0,beograd,stari grad,151.0,5.0,0.0,True,Centralno,4.0,1.0
182500.0,beograd,vracar,84.0,6.0,4.0,True,Centralno,3.0,1.0
202000.0,beograd,vracar,84.0,4.910761154855643,0.0,True,Centralno,3.5,1.0
159888.0,beograd,savski venac,53.0,17.0,8.0,False,Centralno,2.0,1.0
199000.0,beograd,savski venac,100.0,2.0,0.0,True,Podno,5.0,1.0
105000.0,beograd,cukarica,73.0,4.0,2.0,True,Centralno,2.5,1.0
219000.0,beograd,novi beograd,96.0,6.0,6.0,True,Centralno,3.0,1.0
300000.0,beograd,stari grad,107.0,4.0,2.0,True,Etažno,3.5,1.0
136400.0,beograd,zvezdara,88.0,3.0,3.0,True,Centralno,4.5,1.0
95000.0,beograd,zvezdara,65.0,4.930902111324376,0.0,True,Etažno,2.0,1.0
300000.0,beograd,vracar,101.0,6.0,3.0,True,Centralno,4.0,1.0
133000.0,beograd,novi beograd,86.0,18.0,3.0,True,Centralno,3.0,1.0
73900.0,beograd,novi beograd,69.0,2.0,0.0,True,Norveški radijatori,2.5,1.0
215000.0,beograd,savski venac,86.0,12.0,3.0,True,Centralno,3.0,1.0
45000.0,beograd,zvezdara,73.0,4.930902111324376,2.378512396694215,True,Centralno,3.0,1.0
107000.0,beograd,vozdovac,47.0,4.0,3.0,True,Centralno,2.0,1.0
195000.0,beograd,vozdovac,120.0,4.0,3.0,True,Podno,5.0,1.0
145197.0,beograd,vozdovac,79.0,7.0,3.0,False,Etažno,3.5,1.0
118235.0,beograd,vozdovac,64.0,7.0,3.0,False,Etažno,2.5,1.0
30500.0,beograd,zvezdara,34.0,4.0,-1.0,True,TA peć,1.0,1.0
25000.0,beograd,zvezdara,28.0,4.0,-1.0,True,TA peć,1.5,1.0
32500.0,beograd,zvezdara,36.0,4.0,-1.0,True,TA peć,1.0,1.0
100000.0,beograd,vozdovac,62.0,4.0,3.0,True,Centralno,2.5,1.0
61100.0,beograd,zemun,47.0,4.0,2.0,True,Etažno,2.5,1.0
58500.0,beograd,zemun,45.0,4.0,3.0,True,Etažno,2.5,1.0
45500.0,beograd,zemun,35.0,4.0,3.0,True,Etažno,1.5,1.0
82000.0,beograd,rakovica,74.0,11.0,10.0,True,Centralno,3.5,1.0
93000.0,beograd,novi beograd,57.0,7.0,4.0,True,Centralno,2.0,1.0
105000.0,beograd,zvezdara,88.0,6.0,6.0,True,Centralno,3.5,1.0
99900.0,beograd,zvezdara,45.0,4.930902111324376,2.378512396694215,True,TA peć,2.0,1.0
65000.0,beograd,rakovica,71.0,4.593103448275862,2.426829268292683,True,Centralno,3.0,2.0
101000.0,beograd,zvezdara,121.0,5.0,4.0,True,Etažno,4.0,2.0
49000.0,beograd,cukarica,60.0,4.0,3.0,True,Struja,2.0,1.0
126000.0,beograd,stari grad,64.0,5.0,0.0,True,Etažno,2.5,1.0
128000.0,beograd,vozdovac,75.0,15.0,14.0,True,Centralno,2.5,1.0
35000.0,beograd,vozdovac,26.0,5.7492447129909365,0.0,True,Etažno,1.0,1.0
130000.0,beograd,novi beograd,72.0,6.0,1.0,True,Centralno,2.5,2.0
95000.0,beograd,cukarica,59.0,7.0,1.0,True,Centralno,2.0,1.0
135000.0,beograd,novi beograd,70.0,12.0,7.0,True,Centralno,3.0,1.0
128000.0,beograd,vozdovac,78.0,15.0,14.0,True,Centralno,3.0,1.0
88000.0,beograd,savski venac,71.0,4.0,2.0,True,Kaljeva peć,3.0,1.0
128000.0,beograd,vozdovac,79.0,5.7492447129909365,0.0,True,Centralno,3.0,1.0
123750.0,beograd,zemun,75.0,4.0,4.0,False,Etažno,2.5,1.0
246888.0,beograd,savski venac,91.0,7.822314049586777,1.0,True,Centralno,3.0,1.0
261888.0,beograd,savski venac,91.0,7.822314049586777,13.0,True,Centralno,3.0,1.0
112000.0,beograd,zvezdara,68.0,6.0,5.0,False,Centralno,3.0,1.0
112000.0,beograd,zvezdara,68.0,6.0,6.0,False,Centralno,3.0,1.0
138980.0,beograd,zvezdara,84.0,6.0,3.0,False,Centralno,3.5,1.0
112000.0,beograd,zvezdara,68.0,6.0,3.0,False,Centralno,3.0,1.0
70000.0,beograd,stari grad,34.0,5.0,1.0,True,Centralno,1.0,1.0
125800.0,beograd,zemun,68.0,2.0,0.0,True,Podno,3.0,1.0
159100.0,beograd,zemun,86.0,2.0,1.0,True,Podno,4.0,1.0
200000.0,beograd,palilula,104.0,5.0,4.0,True,Centralno,4.0,1.0
168900.0,beograd,stari grad,120.0,3.0,1.0,True,Kaljeva peć,5.0,1.0
60000.0,beograd,vracar,40.0,4.910761154855643,-1.0,True,Struja,2.0,1.0
130000.0,beograd,vracar,54.0,5.0,2.0,True,Centralno,3.0,1.0
205000.0,beograd,vozdovac,112.0,5.0,3.0,True,Centralno,4.0,1.0
200000.0,beograd,savski venac,78.0,1.0,1.0,False,Gas,3.0,1.0
272000.0,beograd,savski venac,109.0,1.0,0.0,False,Gas,3.5,1.0
75900.0,beograd,novi beograd,30.0,7.0,5.0,True,Centralno,1.0,1.0
126561.0,beograd,novi beograd,56.0,7.0,3.0,True,Centralno,2.0,1.0
177450.0,beograd,novi beograd,70.0,7.0,6.0,True,Centralno,2.5,1.0
95000.0,beograd,zvezdara,65.0,3.0,0.0,True,Centralno,2.0,1.0
85000.0,beograd,zemun,62.0,10.0,3.0,True,Centralno,2.0,1.0
40000.0,beograd,palilula,66.0,7.0,7.0,True,Centralno,2.5,1.0
77000.0,beograd,vozdovac,51.0,4.0,2.0,True,Struja,2.0,1.0
88500.0,beograd,vracar,35.0,4.0,1.0,False,Centralno,1.0,1.0
91000.0,beograd,vracar,36.0,4.0,1.0,False,Centralno,1.5,1.0
102000.0,beograd,vracar,38.0,6.0,1.0,True,Centralno,1.0,1.0
160000.0,beograd,zemun,106.0,3.0,2.0,True,Etažno,5.0,1.0
117300.0,beograd,novi beograd,32.0,7.0,6.0,True,Centralno,1.0,1.0
105000.0,beograd,palilula,121.0,4.0,0.0,True,Etažno,2.5,1.0
100000.0,beograd,rakovica,110.0,4.0,4.0,True,Struja,3.5,1.0
160000.0,beograd,novi beograd,71.0,6.0,3.0,True,Centralno,2.5,1.0
37000.0,beograd,vracar,49.0,4.910761154855643,0.0,True,Centralno,1.5,1.0
32500.0,beograd,zvezdara,30.0,3.0,2.0,True,TA peć,1.5,1.0
21500.0,beograd,novi beograd,20.0,9.022132796780683,0.0,True,Struja,1.0,1.0
68000.0,beograd,zemun,45.0,3.8565022421524664,0.0,True,Centralno,1.5,1.0
210000.0,beograd,vozdovac,113.0,5.0,4.0,True,Etažno,4.0,1.0
230000.0,beograd,vracar,102.0,6.0,5.0,True,Centralno,3.0,1.0
110000.0,beograd,zvezdara,55.0,8.0,5.0,True,Centralno,2.0,1.0
127000.0,beograd,novi beograd,45.0,6.0,5.0,True,Centralno,1.5,1.0
94000.0,beograd,novi beograd,84.0,9.0,9.0,True,Centralno,2.0,1.0
96000.0,beograd,vozdovac,86.0,10.0,1.0,True,Centralno,3.0,1.0
739000.0,beograd,zvezdara,337.0,6.0,6.0,True,Centralno,6.5,4.0
22000.0,beograd,palilula,45.0,4.8046875,2.375,False,Kaljeva peć,1.0,1.0
103675.0,beograd,zvezdara,65.0,4.930902111324376,2.378512396694215,False,Centralno,3.0,1.0
66900.0,beograd,vracar,38.0,2.0,0.0,True,Centralno,2.0,1.0
85000.0,beograd,stari grad,33.0,5.190311418685121,0.0,True,Struja,2.0,1.0
115000.0,beograd,palilula,58.0,4.0,4.0,True,Centralno,2.0,1.0
78000.0,beograd,zvezdara,60.0,4.0,2.0,True,Etažno,2.5,1.0
55000.0,beograd,rakovica,44.0,4.0,4.0,True,Etažno,1.5,1.0
40000.0,beograd,vozdovac,45.0,6.0,0.0,True,Struja,1.5,1.0
29000.0,beograd,vracar,42.0,4.910761154855643,2.3537414965986394,False,Centralno,1.0,1.0
63600.0,beograd,surcin,59.0,2.0,2.0,True,TA peć,1.0,1.0
130000.0,beograd,stari grad,38.0,7.0,7.0,True,Centralno,1.5,1.0
110000.0,beograd,vozdovac,55.0,4.0,4.0,True,Centralno,2.0,1.0
295000.0,beograd,vracar,129.0,6.0,1.0,True,Etažno,4.0,1.0
96000.0,beograd,zemun,53.0,3.8565022421524664,2.1180811808118083,False,Etažno,2.5,1.0
65000.0,beograd,cukarica,80.0,4.477707006369426,0.0,False,Centralno,3.0,1.0
38000.0,beograd,cukarica,57.0,3.0,3.0,True,Struja,2.0,1.0
46800.0,beograd,novi beograd,75.0,2.0,2.0,True,TA peć,2.5,2.0
39000.0,beograd,novi beograd,59.0,3.0,3.0,True,Centralno,1.5,1.0
165000.0,beograd,vozdovac,80.0,4.0,3.0,True,Centralno,3.0,2.0
55000.0,beograd,cukarica,49.0,4.0,4.0,True,Centralno,3.0,1.0
117000.0,beograd,novi beograd,57.0,16.0,1.0,True,Centralno,2.0,1.0
94900.0,beograd,novi beograd,69.0,16.0,9.0,True,Centralno,2.5,1.0
62000.0,beograd,vozdovac,52.0,5.0,1.0,True,Etažno,2.0,1.0
210000.0,beograd,stari grad,97.0,5.0,1.0,True,Struja,4.0,2.0
75000.0,beograd,zemun,95.0,1.0,0.0,True,Centralno,3.0,1.0
224000.0,beograd,vracar,155.0,4.910761154855643,2.3537414965986394,True,Struja,5.0,1.0
135000.0,beograd,novi beograd,71.0,5.0,4.0,True,Centralno,2.5,1.0
44000.0,beograd,zemun,47.0,2.0,1.0,True,Struja,1.5,1.0
500000.0,beograd,stari grad,183.0,3.0,1.0,True,Etažno,5.0,1.0
50000.0,beograd,vracar,25.0,4.0,-1.0,True,Centralno,1.0,1.0
109000.0,beograd,novi beograd,59.0,18.0,3.0,True,Centralno,2.5,1.0
154000.0,beograd,zemun,100.0,3.0,2.0,True,Podno,4.0,1.0
31000.0,beograd,stari grad,70.0,3.0,2.0,True,Centralno,2.0,1.0
67000.0,beograd,rakovica,54.0,3.0,3.0,True,Etažno,2.5,1.0
70000.0,beograd,stari grad,34.0,5.0,1.0,True,Centralno,1.0,1.0
93000.0,beograd,stari grad,43.0,5.190311418685121,0.0,True,Centralno,1.5,1.0
260000.0,beograd,vozdovac,102.0,4.0,3.0,False,Centralno,4.0,2.0
94000.0,beograd,rakovica,94.0,4.0,2.0,True,Centralno,3.5,2.0
133000.0,beograd,stari grad,44.0,7.0,6.0,True,Centralno,2.0,1.0
220000.0,beograd,vracar,84.0,4.0,3.0,True,Struja,3.5,1.0
110000.0,beograd,vracar,72.0,7.0,7.0,True,Centralno,2.5,1.0
310888.0,beograd,savski venac,111.0,7.822314049586777,10.0,True,Centralno,4.0,1.0
244888.0,beograd,savski venac,88.0,7.822314049586777,5.0,True,Centralno,3.0,1.0
49000.0,beograd,zvezdara,44.0,4.930902111324376,0.0,True,Centralno,2.0,1.0
105000.0,beograd,vozdovac,64.0,4.0,3.0,True,Centralno,2.0,1.0
219875.0,beograd,vracar,95.0,5.0,5.0,False,Etažno,3.0,1.0
121957.0,beograd,vracar,46.0,5.0,0.0,False,Etažno,2.0,1.0
70755.0,beograd,vracar,32.0,5.0,0.0,False,Etažno,1.5,1.0
125000.0,beograd,vracar,63.0,5.0,1.0,True,Centralno,2.5,1.0
732888.0,beograd,savski venac,91.0,7.822314049586777,5.0606936416184976,False,Centralno,3.0,1.0
546000.0,beograd,stari grad,182.0,5.0,3.0,False,Centralno,4.0,1.0
45000.0,beograd,novi beograd,32.0,6.0,6.0,True,Centralno,1.0,1.0
198000.0,beograd,stari grad,84.0,7.0,5.0,True,Centralno,3.0,1.0
259900.0,beograd,vracar,100.0,5.0,4.0,True,Centralno,3.0,2.0
63000.0,beograd,zemun,60.0,6.0,4.0,False,Etažno,2.5,1.0
54600.0,beograd,zemun,52.0,6.0,4.0,False,Etažno,2.5,1.0
37800.0,beograd,zemun,36.0,6.0,4.0,False,Etažno,1.5,1.0
165000.0,beograd,stari grad,77.0,3.0,2.0,True,Struja,2.0,1.0
217262.0,beograd,vracar,96.0,5.0,3.0,False,Etažno,4.0,1.0
40000.0,beograd,rakovica,31.0,5.0,5.0,True,Centralno,1.0,1.0
65900.0,beograd,novi beograd,80.0,9.0,9.0,True,Centralno,3.0,1.0
78000.0,beograd,vozdovac,70.0,5.7492447129909365,4.0,True,Centralno,4.0,1.0
143000.0,beograd,novi beograd,72.0,6.0,2.0,True,Centralno,3.0,1.0
90000.0,beograd,novi beograd,66.0,9.022132796780683,0.0,True,Centralno,2.5,1.0
115000.0,beograd,cukarica,84.0,2.0,1.0,True,Etažno,4.0,1.0
50420.0,beograd,vracar,33.0,4.910761154855643,0.0,False,Centralno,1.0,1.0
82900.0,beograd,savski venac,41.0,2.0,-1.0,True,Centralno,1.5,1.0
72000.0,beograd,novi beograd,45.0,13.0,12.0,True,Centralno,1.0,1.0
89000.0,beograd,rakovica,110.0,3.0,1.0,True,Struja,3.5,1.0
175073.0,beograd,vracar,75.0,5.0,4.0,False,Etažno,3.0,1.0
171308.0,beograd,vracar,75.0,5.0,1.0,False,Etažno,3.0,1.0
96000.0,beograd,vracar,47.0,5.0,5.0,False,Centralno,2.0,1.0
60000.0,beograd,stari grad,27.0,5.0,1.0,True,Centralno,1.0,1.0
143000.0,beograd,novi beograd,95.0,15.0,10.0,True,Centralno,4.0,1.0
99000.0,beograd,novi beograd,67.0,9.0,8.0,True,Centralno,2.0,1.0
45000.0,beograd,rakovica,33.0,4.593103448275862,0.0,True,Gas,1.5,1.0
115000.0,beograd,palilula,58.0,4.0,4.0,True,Centralno,2.0,1.0
107160.0,beograd,zemun,44.0,3.8565022421524664,5.0,True,Centralno,2.0,1.0
81500.0,beograd,zvezdara,65.0,4.930902111324376,0.0,True,Centralno,3.0,2.0
140000.0,beograd,vracar,57.0,4.0,3.0,False,Centralno,2.0,1.0
92000.0,beograd,cukarica,75.0,4.0,2.0,True,Etažno,4.0,1.0
58000.0,beograd,palilula,56.0,4.8046875,0.0,True,Etažno,2.5,1.0
37000.0,beograd,palilula,36.0,4.8046875,3.0,True,Etažno,1.5,1.0
467888.0,beograd,savski venac,60.0,7.822314049586777,22.0,True,Centralno,2.0,1.0
135000.0,beograd,novi beograd,68.0,4.0,3.0,True,Centralno,2.5,1.0
71550.0,beograd,zvezdara,53.0,3.0,1.0,True,Centralno,2.0,1.0
67500.0,beograd,zvezdara,44.0,6.0,4.0,True,Centralno,1.5,1.0
42000.0,beograd,zemun,51.0,4.0,3.0,True,Struja,2.0,1.0
36998.0,beograd,rakovica,33.0,2.0,2.0,True,Centralno,1.0,1.0
71000.0,beograd,vozdovac,37.0,5.7492447129909365,0.0,True,Centralno,1.5,1.0
39900.0,beograd,zvezdara,40.0,4.0,4.0,True,Centralno,1.0,1.0
85000.0,beograd,zemun,69.0,3.8565022421524664,2.1180811808118083,True,Centralno,2.5,1.0
36000.0,beograd,zvezdara,47.0,3.0,2.0,True,Podno,2.0,1.0
229000.0,beograd,stari grad,87.0,6.0,4.0,True,Centralno,3.0,1.0
320000.0,beograd,vracar,138.0,5.0,1.0,True,Centralno,5.0,1.0
61900.0,beograd,novi beograd,38.0,4.0,2.0,True,TA peć,1.5,1.0
250000.0,beograd,zvezdara,108.0,2.0,2.0,True,Etažno,2.0,2.0
63800.0,beograd,zvezdara,58.0,3.0,1.0,False,TA peć,2.5,1.0
43900.0,beograd,rakovica,55.0,4.0,4.0,True,Struja,3.5,1.0
29400.0,beograd,palilula,42.0,3.0,0.0,True,Struja,1.5,1.0
50000.0,beograd,zemun,37.0,1.0,1.0,True,Struja,1.0,1.0
80000.0,beograd,zvezdara,80.0,6.0,0.0,True,Etažno,4.0,1.0
55000.0,beograd,zvezdara,52.0,4.930902111324376,2.378512396694215,True,Centralno,2.0,1.0
50000.0,beograd,palilula,52.0,3.0,3.0,False,Norveški radijatori,2.5,1.0
122000.0,beograd,zvezdara,85.0,3.0,1.0,True,Centralno,4.0,1.0
54000.0,beograd,novi beograd,73.0,5.0,2.0,False,Gas,3.0,1.0
138600.0,beograd,vozdovac,84.0,7.0,7.0,True,Centralno,4.0,1.0
55000.0,beograd,zemun,85.0,2.0,1.0,True,Centralno,3.0,1.0
139500.0,beograd,novi beograd,82.0,11.0,5.0,False,Centralno,3.0,1.0
100000.0,beograd,cukarica,74.0,3.0,1.0,True,Centralno,3.0,1.0
169000.0,beograd,stari grad,83.0,4.0,3.0,True,Struja,3.0,1.0
229000.0,beograd,stari grad,114.0,7.0,6.0,True,Etažno,4.0,2.0
47000.0,beograd,zvezdara,43.0,6.0,0.0,False,Centralno,1.0,1.0
123000.0,beograd,vozdovac,56.0,3.0,1.0,True,Centralno,2.5,1.0
19500.0,beograd,palilula,59.0,3.0,3.0,True,Etažno,2.0,1.0
64000.0,beograd,rakovica,80.0,1.0,1.0,True,Etažno,3.0,1.0
56000.0,beograd,cukarica,56.0,4.477707006369426,0.0,True,Etažno,2.0,1.0
123000.0,beograd,palilula,108.0,5.0,4.0,True,Etažno,3.0,2.0
74000.0,beograd,novi beograd,69.0,2.0,0.0,True,Struja,2.5,1.0
212000.0,beograd,palilula,95.0,17.0,6.0,True,Centralno,3.5,1.0
40000.0,beograd,grocka,60.0,2.0,0.0,True,TA peć,2.0,1.0
260000.0,beograd,novi beograd,168.0,7.0,6.0,True,Centralno,5.0,2.0
72500.0,beograd,rakovica,69.0,3.0,3.0,False,Gas,3.0,1.0
169000.0,beograd,vozdovac,85.0,3.0,3.0,True,Gas,3.0,2.0
35150.0,beograd,grocka,37.0,4.0,0.0,True,Norveški radijatori,1.5,1.0
33250.0,beograd,grocka,35.0,4.0,0.0,True,Norveški radijatori,1.5,1.0
38950.0,beograd,grocka,41.0,4.0,1.0,True,Norveški radijatori,1.5,1.0
37050.0,beograd,grocka,39.0,4.0,1.0,True,Norveški radijatori,1.5,1.0
38950.0,beograd,grocka,41.0,4.0,2.0,True,Norveški radijatori,1.5,1.0
37050.0,beograd,grocka,39.0,4.0,2.0,True,Norveški radijatori,1.5,1.0
57980.0,beograd,grocka,61.0,4.0,3.0,True,Norveški radijatori,3.0,1.0
58900.0,beograd,grocka,62.0,4.0,3.0,True,Norveški radijatori,3.0,1.0
53200.0,beograd,grocka,56.0,4.0,4.0,True,Norveški radijatori,1.5,1.0
53000.0,beograd,grocka,55.0,4.0,1.0,True,Etažno,2.5,1.0
22000.0,beograd,novi beograd,36.0,5.0,5.0,True,Struja,1.0,1.0
200000.0,beograd,rakovica,136.0,3.0,0.0,True,Centralno,4.0,1.0
95000.0,beograd,novi beograd,47.0,9.022132796780683,0.0,True,Centralno,1.0,1.0
107000.0,beograd,zvezdara,83.0,4.930902111324376,0.0,True,TA peć,2.0,1.0
93000.0,beograd,stari grad,50.0,5.190311418685121,0.0,True,Centralno,1.5,1.0
63600.0,beograd,novi beograd,61.0,3.0,0.0,True,Norveški radijatori,3.0,1.0
59800.0,beograd,rakovica,68.0,4.0,1.0,True,Centralno,2.5,1.0
120000.0,beograd,novi beograd,87.0,9.0,9.0,True,Centralno,4.0,1.0
115900.0,beograd,novi beograd,72.0,6.0,6.0,True,Centralno,2.5,1.0
95000.0,beograd,vozdovac,110.0,2.0,2.0,True,Etažno,4.5,1.0
72000.0,beograd,novi beograd,39.0,14.0,10.0,True,Centralno,1.0,1.0
135000.0,beograd,novi beograd,65.0,4.0,3.0,True,Centralno,2.5,1.0
67000.0,beograd,zemun,43.0,11.0,7.0,True,Centralno,1.5,1.0
123000.0,beograd,vozdovac,56.0,3.0,1.0,True,Centralno,2.5,1.0
99000.0,beograd,zvezdara,64.0,10.0,2.0,True,Centralno,2.0,1.0
48600.0,beograd,palilula,36.0,2.0,1.0,False,Etažno,1.5,1.0
195000.0,beograd,vozdovac,120.0,4.0,3.0,True,Norveški radijatori,5.0,1.0
53000.0,beograd,cukarica,65.0,5.0,5.0,True,Struja,2.0,1.0
58000.0,beograd,rakovica,73.0,5.0,5.0,True,Centralno,3.0,1.0
80000.0,beograd,stari grad,24.0,5.190311418685121,4.0,False,Centralno,1.5,1.0
140700.0,beograd,vracar,67.0,4.910761154855643,0.0,False,Centralno,4.0,1.0
99999.0,beograd,palilula,55.0,15.0,0.0,True,Centralno,2.5,1.0
100000.0,beograd,palilula,55.0,15.0,0.0,True,Centralno,2.5,1.0
50000.0,beograd,palilula,48.0,4.8046875,2.0,True,Etažno,2.5,1.0
135000.0,beograd,novi beograd,68.0,4.0,3.0,True,Centralno,2.5,1.0
30000.0,beograd,palilula,30.0,1.0,0.0,False,Struja,1.0,1.0
105000.0,beograd,novi beograd,68.0,4.0,4.0,True,Centralno,3.0,1.0
59000.0,beograd,cukarica,43.0,2.0,0.0,True,Centralno,1.5,1.0
49000.0,beograd,zvezdara,44.0,4.930902111324376,2.378512396694215,False,Centralno,2.0,1.0
110000.0,beograd,novi beograd,66.0,11.0,10.0,True,Centralno,2.5,1.0
102000.0,beograd,savski venac,62.0,8.0,7.0,True,Centralno,2.5,1.0
115000.0,beograd,novi beograd,62.0,9.022132796780683,0.0,True,Centralno,2.5,1.0
129500.0,beograd,novi beograd,61.0,7.0,6.0,True,Centralno,2.0,1.0
149000.0,beograd,zvezdara,75.0,6.0,2.0,True,Centralno,2.0,1.0
155000.0,beograd,vracar,61.0,3.0,1.0,True,Centralno,3.0,1.0
92380.0,beograd,vozdovac,62.0,5.0,5.0,True,Etažno,2.5,1.0
120000.0,beograd,novi beograd,69.0,5.0,5.0,True,Centralno,2.5,1.0
119000.0,beograd,palilula,43.0,5.0,1.0,True,Centralno,1.5,1.0
49000.0,beograd,vozdovac,79.0,5.7492447129909365,0.0,True,Gas,3.0,1.0
103000.0,beograd,palilula,55.0,3.0,3.0,True,Centralno,3.0,1.0
48000.0,beograd,palilula,54.0,6.0,4.0,False,Centralno,2.0,1.0
137000.0,beograd,zvezdara,80.0,2.0,2.0,True,Norveški radijatori,3.0,1.0
103500.0,beograd,palilula,69.0,8.0,4.0,True,Centralno,2.0,1.0
138600.0,beograd,vozdovac,84.0,7.0,7.0,True,Centralno,4.0,1.0
39500.0,beograd,zvezdara,48.0,4.930902111324376,2.378512396694215,False,Centralno,2.0,1.0
82300.0,beograd,zemun,51.0,3.8565022421524664,2.1180811808118083,False,Etažno,2.0,1.0
49500.0,beograd,zvezdara,33.0,4.0,4.0,True,Gas,1.0,1.0
42000.0,beograd,zemun,70.0,3.8565022421524664,2.1180811808118083,True,TA peć,4.0,1.0
91000.0,beograd,vracar,130.0,1.0,1.0,True,TA peć,4.5,1.0
56100.0,beograd,vozdovac,60.0,4.0,1.0,False,Centralno,2.0,1.0
350000.0,beograd,vracar,107.0,4.0,2.0,True,Centralno,3.5,1.0
220000.0,beograd,vracar,96.0,7.0,3.0,True,Gas,3.0,1.0
228000.0,beograd,vracar,83.0,3.0,3.0,True,Centralno,3.0,1.0
89000.0,beograd,zvezdara,92.0,1.0,0.0,True,Struja,4.0,1.0
89000.0,beograd,vozdovac,81.0,5.0,2.0,True,Centralno,5.0,1.0
65000.0,beograd,palilula,45.0,6.0,0.0,True,Centralno,2.0,1.0
50000.0,beograd,zemun,58.0,3.8565022421524664,0.0,True,Centralno,2.5,1.0
204000.0,beograd,vracar,87.0,5.0,4.0,True,Centralno,3.0,1.0
84000.0,beograd,zvezdara,65.0,3.0,2.0,True,Etažno,2.0,1.0
37000.0,beograd,vracar,25.0,1.0,-1.0,True,Struja,1.0,1.0
38000.0,beograd,palilula,45.0,2.0,0.0,True,Etažno,2.0,1.0
63600.0,beograd,zvezdara,53.0,8.0,1.0,True,Centralno,1.5,1.0
52000.0,beograd,rakovica,30.0,4.0,-1.0,True,Etažno,1.5,1.0
50000.0,beograd,palilula,60.0,4.8046875,0.0,True,Etažno,2.5,1.0
40000.0,beograd,rakovica,41.0,4.0,4.0,True,Struja,1.5,1.0
191000.0,beograd,vozdovac,87.0,3.0,1.0,True,Etažno,3.0,1.0
138000.0,beograd,vozdovac,63.0,3.0,0.0,True,Etažno,2.0,1.0
72900.0,beograd,vracar,41.0,4.910761154855643,0.0,True,Etažno,1.5,1.0
42000.0,beograd,cukarica,36.0,4.477707006369426,0.0,False,TA peć,1.5,1.0
199000.0,beograd,savski venac,112.0,3.0,3.0,True,Etažno,3.5,1.0
110000.0,beograd,novi beograd,58.0,10.0,5.0,True,Centralno,2.0,1.0
275000.0,beograd,vracar,100.0,4.0,1.0,True,Centralno,3.0,1.0
92900.0,beograd,vracar,35.0,5.0,0.0,True,Centralno,1.5,1.0
191000.0,beograd,vracar,88.0,7.0,1.0,True,Centralno,3.5,1.0
74900.0,beograd,vracar,32.0,6.0,4.0,True,Etažno,1.0,1.0
420000.0,beograd,vozdovac,182.0,4.0,3.0,False,Centralno,5.0,1.0
44000.0,beograd,vozdovac,49.0,6.0,1.0,True,Gas,2.0,1.0
40000.0,beograd,vozdovac,58.0,5.0,5.0,True,Centralno,2.0,1.0
50000.0,beograd,cukarica,23.0,4.477707006369426,0.0,True,Centralno,1.0,1.0
145000.0,beograd,vozdovac,55.0,4.0,2.0,False,Centralno,2.0,1.0
249000.0,beograd,vozdovac,111.0,5.7492447129909365,0.0,False,Centralno,4.0,1.0
65000.0,beograd,zvezdara,52.0,4.930902111324376,2.378512396694215,True,Centralno,2.0,1.0
180000.0,beograd,novi beograd,91.0,6.0,5.0,True,Centralno,3.0,1.0
108000.0,beograd,novi beograd,54.0,9.022132796780683,0.0,True,Centralno,2.0,1.0
78000.0,beograd,vracar,33.0,4.0,4.0,True,Norveški radijatori,1.5,1.0
145000.0,beograd,novi beograd,78.0,9.0,7.0,True,Centralno,2.5,2.0
33000.0,beograd,novi beograd,72.0,4.0,1.0,True,Centralno,2.5,1.0
125000.0,beograd,vozdovac,65.0,4.0,2.0,True,Centralno,2.5,1.0
